Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Sales,Quantity,Discount,Profit,Customer_Satisfaction_Score,Return_Status,Net_Revenue,Profit_Margin,Is_Profitable
ORD-1348,2025-05-31,CUST-102,Consumer,South,Office Supplies,101.69935216985408,1,0.2,348.31802893619454,4.0,No,81.35948173588326,342.497785388493,1
ORD-1349,2025-05-07,CUST-131,Corporate,Central,Office Supplies,79.67560580033525,9,0.3,3.1273780463729537,4.0,No,55.77292406023467,3.9251387108496822,1
ORD-1350,2025-06-04,CUST-102,Corporate,South,Furniture,407.74359924831236,13,0.5,146.09418464422006,4.0,No,203.87179962415618,35.8299149057273,1
ORD-1351,2025-05-10,CUST-126,Home Office,East,Furniture,944.0274027626464,13,0.1,201.80398642204648,3.0,Yes,849.6246624863818,21.376920397806014,1
ORD-1352,2025-01-17,CUST-128,Corporate,South,Office Supplies,852.1403123416898,1,0.0,215.39043613764437,5.0,No,852.1403123416898,25.276404955628657,1
ORD-1353,2025-04-14,CUST-131,Home Office,West,Office Supplies,948.4518079601637,3,0.5,-8.188900417639587,3.0,No,474.22590398008185,-0.8633965741761264,0
ORD-1354,2025-06-10,CUST-149,Consumer,East,Office Supplies,625.5501771655152,8,0.3,194.29734155291055,5.0,No,437.8851240158606,31.060232839083852,1
ORD-1355,2025-05-17,CUST-118,Corporate,West,Office Supplies,533.8368075670338,14,0.0,268.26630491660177,5.0,No,533.8368075670338,50.252493105379514,1
ORD-1356,2025-02-12,CUST-120,Home Office,West,Office Supplies,185.4685067804779,3,0.2,-77.4916404304995,3.0,No,148.37480542438232,-41.78156268989606,0
ORD-1357,2025-06-25,CUST-104,Consumer,East,Technology,400.5493767950807,13,0.1,310.1845819963924,4.0,No,360.4944391155727,77.43978644487605,1
ORD-1358,2025-02-08,CUST-117,Corporate,West,Furniture,526.4830457469116,4,0.2,-86.72317518465734,4.0,No,421.1864365975293,-16.472168645359663,0
ORD-1359,2025-06-19,CUST-127,Consumer,West,Technology,115.43451131874451,8,0.3,60.186964619777456,3.0,No,80.80415792312115,52.13948924995723,1
ORD-1360,2025-01-26,CUST-141,Corporate,South,Office Supplies,272.5282237263414,1,0.0,-92.88406169516708,4.0,No,272.5282237263414,-34.082364176870136,0
ORD-1361,2025-04-09,CUST-121,Consumer,Central,Office Supplies,721.8880999358491,13,0.3,-65.28467415718816,1.0,No,505.32166995509436,-9.043600270317478,0
ORD-1362,2025-02-19,CUST-120,Consumer,West,Office Supplies,885.4391059446359,13,0.0,310.02572833103557,3.0,No,885.4391059446359,35.013783133091096,1
ORD-1363,2025-06-02,CUST-105,Home Office,West,Technology,1198.03353855761,6,0.5,59.68737383576652,4.0,No,599.016769278805,4.9821120957621945,1
ORD-1364,2025-06-01,CUST-100,Consumer,West,Technology,1120.4048642988337,1,0.1,91.14718869127381,4.0,No,1008.3643778689503,8.135201086289026,1
ORD-1365,2025-01-13,CUST-104,Corporate,South,Office Supplies,774.6525874468779,14,0.5,-3.095028377851321,4.0,No,387.32629372343894,-0.39953760279198236,0
ORD-1366,2025-03-01,CUST-140,Corporate,Central,Technology,511.28518341994567,1,0.5,168.69309658402392,5.0,No,255.64259170997283,32.99393412022021,1
ORD-1367,2025-05-15,CUST-111,Home Office,East,Technology,767.0510640027969,14,0.3,167.66144660500532,4.0,No,536.9357448019579,21.85792504218389,1
ORD-1368,2025-02-26,CUST-125,Corporate,South,Office Supplies,944.925425515476,8,0.1,67.49017632134866,4.0,No,850.4328829639285,7.142381239718615,1
ORD-1369,2025-02-05,CUST-145,Corporate,South,Technology,150.8200671988309,11,0.0,49.865692312429275,2.0,No,150.8200671988309,33.06303546907305,1
ORD-1370,2025-06-22,CUST-133,Corporate,Central,Furniture,497.786818738583,4,0.0,298.23393868126453,3.0,No,497.786818738583,59.911979878656574,1
ORD-1371,2025-01-20,CUST-148,Consumer,Central,Furniture,1009.3647199063845,12,0.2,72.47790783899063,3.0,Yes,807.4917759251076,7.180546972724858,1
ORD-1372,2025-03-06,CUST-113,Consumer,South,Furniture,466.76121280032237,1,0.0,122.0754464694837,3.0,No,466.76121280032237,26.153725528540615,1
ORD-1373,2025-01-08,CUST-125,Corporate,East,Furniture,690.528002760352,10,0.3,27.487143091218783,4.0,No,483.3696019322464,3.9805978876077828,1
ORD-1374,2025-05-24,CUST-144,Home Office,South,Office Supplies,709.4455394260159,7,0.5,254.0462765107073,3.0,No,354.72276971300795,35.809130143554924,1
ORD-1375,2025-05-22,CUST-126,Consumer,Central,Office Supplies,229.52674122903085,5,0.5,78.85167060459122,3.0,No,114.76337061451542,34.354023493022936,1
ORD-1376,2025-04-25,CUST-108,Home Office,East,Office Supplies,441.06017556622317,5,0.5,131.12497094494606,3.0,Yes,220.53008778311158,29.72949683716304,1
ORD-1377,2025-05-23,CUST-125,Corporate,Central,Furniture,408.06843360289923,1,0.1,14.010726526847634,5.0,No,367.2615902426093,3.4334257132179435,1
ORD-1378,2025-04-02,CUST-146,Corporate,East,Furniture,41.174083153157106,14,0.0,344.4468165535633,5.0,No,41.174083153157106,836.5622016944709,1
ORD-1379,2025-04-08,CUST-121,Consumer,West,Technology,38.78819903071274,10,0.3,31.173083415675308,4.0,No,27.151739321498916,80.36744214649477,1
ORD-1380,2025-03-07,CUST-146,Corporate,Central,Technology,999.7194819741704,11,0.1,246.83413890749824,5.0,No,899.7475337767534,24.690339976177004,1
ORD-1381,2025-02-01,CUST-129,Consumer,Central,Furniture,334.9542638676468,6,0.2,92.37304266054164,5.0,No,267.9634110941174,27.57780766661378,1
ORD-1382,2025-03-27,CUST-142,Corporate,South,Furniture,626.5137318241904,14,0.3,-7.202167712137054,4.0,No,438.55961227693325,-1.1495626266908539,0
ORD-1383,2025-02-20,CUST-147,Corporate,Central,Furniture,365.48343257063993,9,0.3,259.87344378418754,1.0,No,255.83840279944795,71.10402842513517,1
ORD-1384,2025-06-02,CUST-116,Consumer,Central,Furniture,1129.4083016872553,9,0.3,50.123055063069415,5.0,No,790.5858111810786,4.437992441545644,1
ORD-1385,2025-03-04,CUST-125,Consumer,West,Technology,318.56314305027075,8,0.5,289.33700632901497,4.0,No,159.28157152513538,90.82563775538723,1
ORD-1386,2025-05-05,CUST-135,Consumer,Central,Furniture,521.2916071593327,5,0.3,311.86573321302035,4.0,No,364.90412501153287,59.82558110084797,1
ORD-1387,2025-05-30,CUST-100,Corporate,West,Technology,1048.5489980766763,1,0.0,286.92072592607417,5.0,No,1048.5489980766763,27.363597357144464,1
ORD-1388,2025-02-27,CUST-107,Corporate,West,Furniture,1011.9009444822523,9,0.3,-84.24643833693746,4.0,No,708.3306611375765,-8.325561785105643,0
ORD-1389,2025-02-27,CUST-148,Home Office,West,Furniture,231.46068723707,1,0.5,254.3180052522975,4.0,No,115.730343618535,109.87524848736679,1
ORD-1390,2025-03-27,CUST-134,Consumer,West,Furniture,965.1455386568954,8,0.3,85.10275992461476,5.0,No,675.6018770598267,8.817609004652757,1
ORD-1391,2025-02-18,CUST-114,Corporate,East,Technology,555.2423952180923,5,0.2,293.1753140820013,3.0,No,444.1939161744738,52.80132003732274,1
ORD-1392,2025-06-29,CUST-146,Corporate,South,Technology,584.7329577815727,3,0.2,187.07941820813244,4.0,Yes,467.78636622525823,31.99399242312181,1
ORD-1393,2025-06-19,CUST-121,Consumer,East,Office Supplies,168.8411671749731,11,0.5,275.13941036478127,4.0,No,84.42058358748655,162.9575387142695,1
ORD-1394,2025-03-11,CUST-113,Home Office,Central,Furniture,105.91580137097834,7,0.0,124.74429644007591,4.0,No,105.91580137097834,117.77685182511087,1
ORD-1395,2025-01-15,CUST-125,Consumer,East,Office Supplies,876.2477752987805,7,0.0,140.76147706951977,5.0,No,876.2477752987805,16.06411805399715,1
ORD-1396,2025-02-23,CUST-127,Home Office,East,Office Supplies,600.7887713028067,9,0.1,-35.02556553984975,1.0,Yes,540.7098941725261,-5.8299301206806895,0
ORD-1397,2025-04-11,CUST-122,Corporate,Central,Technology,529.8523361120637,7,0.5,252.79431141020996,4.0,No,264.9261680560318,47.71033251738726,1
ORD-1398,2025-01-08,CUST-113,Home Office,Central,Technology,878.1147920963521,13,0.3,88.72532525013725,3.0,No,614.6803544674464,10.104069086266088,1
ORD-1399,2025-02-22,CUST-123,Corporate,Central,Office Supplies,920.9603497994206,11,0.5,125.03605322221216,4.0,No,460.4801748997103,13.576703193513623,1
ORD-1400,2025-03-01,CUST-101,Consumer,East,Furniture,199.10071952653072,14,0.1,253.29397134306845,4.0,No,179.19064757387767,127.21901354521037,1
ORD-1401,2025-04-18,CUST-144,Consumer,East,Technology,736.1679278783931,3,0.5,169.48043003574753,5.0,No,368.08396393919656,23.021979580689344,1
ORD-1402,2025-01-05,CUST-125,Consumer,Central,Furniture,171.07135791044578,11,0.5,-9.50557265079965,2.0,No,85.53567895522289,-5.556495702673808,0
ORD-1403,2025-04-13,CUST-113,Home Office,South,Furniture,904.1363523745644,13,0.1,165.6046966179017,4.0,No,813.7227171371079,18.316340912846652,1
ORD-1404,2025-01-06,CUST-106,Corporate,South,Office Supplies,791.776635957896,14,0.0,83.43478609084508,3.0,No,791.776635957896,10.537667102276286,1
ORD-1405,2025-04-19,CUST-102,Consumer,West,Office Supplies,1148.371399089315,13,0.3,111.2864939197382,5.0,No,803.8599793625204,9.690810308232246,1
ORD-1406,2025-04-26,CUST-146,Consumer,Central,Office Supplies,92.06003946414121,1,0.1,-87.25992651879949,5.0,No,82.8540355177271,-94.78588867299862,0
ORD-1407,2025-04-04,CUST-122,Corporate,West,Office Supplies,77.89511816999264,8,0.2,-5.486792717673282,4.0,No,62.31609453599412,-7.043821033430239,0
ORD-1408,2025-02-16,CUST-145,Consumer,South,Technology,345.80261888490816,12,0.0,26.467136621462714,5.0,No,345.80261888490816,7.6538276970862515,1
ORD-1409,2025-04-09,CUST-142,Corporate,West,Technology,321.4297636457281,3,0.2,220.8320035364626,5.0,No,257.1438109165825,68.70303516131698,1
ORD-1410,2025-02-24,CUST-146,Corporate,Central,Office Supplies,303.9047708956798,12,0.0,-94.82838701584811,3.0,Yes,303.9047708956798,-31.203322914729586,0
ORD-1411,2025-06-17,CUST-144,Corporate,Central,Technology,1088.4429508200337,8,0.3,83.94976755310941,3.0,No,761.9100655740235,7.712831204415592,1
ORD-1412,2025-02-21,CUST-117,Corporate,Central,Office Supplies,306.9599778209123,8,0.3,315.8120916915798,4.0,No,214.8719844746386,102.88380066141131,1
ORD-1413,2025-05-24,CUST-137,Corporate,East,Furniture,333.6201740930709,13,0.5,-49.65372255289427,5.0,No,166.81008704653544,-14.88330934658713,0
ORD-1414,2025-01-13,CUST-134,Home Office,West,Furniture,913.6839322773768,5,0.2,132.39097469837498,5.0,Yes,730.9471458219015,14.489800030562828,1
ORD-1415,2025-04-24,CUST-114,Consumer,South,Furniture,545.1904125161426,13,0.0,253.93507207588118,3.0,Yes,545.1904125161426,46.57731798766039,1
ORD-1416,2025-05-04,CUST-124,Home Office,South,Office Supplies,934.2855627766656,12,0.3,324.1390883840525,5.0,No,653.9998939436659,34.69379184461781,1
ORD-1417,2025-04-16,CUST-136,Consumer,South,Furniture,87.78572750161844,13,0.1,236.0494877901731,4.0,No,79.0071547514566,268.8927853173185,1
ORD-1418,2025-06-07,CUST-127,Home Office,East,Technology,590.2097204713273,1,0.3,224.25449688998276,4.0,No,413.14680432992907,37.995730858329225,1
ORD-1419,2025-05-27,CUST-109,Corporate,East,Furniture,50.000184218106334,13,0.1,271.9196405880931,3.0,No,45.000165796295704,543.8372774827179,1
ORD-1420,2025-05-25,CUST-138,Consumer,Central,Furniture,84.55731211187188,10,0.0,100.79054943989465,2.0,No,84.55731211187188,119.19791076914284,1
ORD-1421,2025-04-30,CUST-116,Consumer,South,Furniture,1088.660569479849,7,0.3,262.6300396780249,4.0,No,762.0623986358943,24.124143653288264,1
ORD-1422,2025-03-04,CUST-138,Home Office,East,Technology,175.70199162993825,12,0.3,-96.41601786454699,4.0,No,122.99139414095677,-54.87474386039825,0
ORD-1423,2025-01-19,CUST-121,Home Office,Central,Office Supplies,643.5806119075083,10,0.0,316.0524749195622,3.0,No,643.5806119075083,49.10845185078127,1
ORD-1424,2025-04-02,CUST-125,Consumer,South,Technology,499.20376709484077,5,0.3,99.48792928272889,4.0,No,349.44263696638853,19.929322621443234,1
ORD-1425,2025-02-27,CUST-143,Home Office,West,Office Supplies,423.33855824802276,8,0.1,149.0210845395864,5.0,No,381.0047024232205,35.20139652676734,1
ORD-1426,2025-03-31,CUST-124,Home Office,Central,Office Supplies,1080.8016813678541,9,0.3,14.69701201169704,5.0,No,756.5611769574979,1.359825050706492,1
ORD-1427,2025-04-27,CUST-116,Home Office,East,Furniture,35.96984216283251,11,0.2,234.13887477818963,5.0,No,28.775873730266007,650.9310597423871,1
ORD-1428,2025-03-03,CUST-112,Corporate,East,Office Supplies,799.909726548951,14,0.5,-65.51388708613803,3.0,Yes,399.9548632744755,-8.190160078285892,0
ORD-1429,2025-01-23,CUST-119,Corporate,Central,Technology,1156.439376714125,7,0.1,292.68611114607586,3.0,No,1040.7954390427126,25.309248114475842,1
ORD-1430,2025-05-07,CUST-124,Home Office,Central,Technology,676.6001383195919,14,0.2,272.6525730528542,4.0,No,541.2801106556735,40.297445656753155,1
ORD-1431,2025-05-17,CUST-103,Home Office,East,Office Supplies,1124.8187298193793,13,0.0,-2.7729476898551155,4.0,No,1124.8187298193793,-0.24652396126977622,0
ORD-1432,2025-05-20,CUST-109,Corporate,West,Furniture,72.18687635036828,7,0.1,264.19597922836806,2.0,No,64.96818871533145,365.9889339802694,1
ORD-1433,2025-05-09,CUST-102,Corporate,South,Furniture,508.3640496982521,1,0.5,253.8609798776667,3.0,No,254.18202484912604,49.93684742820624,1
ORD-1434,2025-02-27,CUST-140,Consumer,West,Technology,319.5877712448409,4,0.5,184.49746898927702,4.0,Yes,159.79388562242045,57.72982748076766,1
ORD-1435,2025-05-02,CUST-144,Consumer,Central,Furniture,879.6769483270684,2,0.0,68.0840796048594,3.0,No,879.6769483270684,7.739668492432222,1
ORD-1436,2025-01-01,CUST-117,Corporate,West,Office Supplies,1177.7435376917235,2,0.0,22.174439381840543,3.0,No,1177.7435376917235,1.8827901552574462,1
ORD-1437,2025-02-03,CUST-146,Home Office,East,Office Supplies,315.2707743086549,2,0.1,4.302615630207512,3.0,No,283.74369687778943,1.3647365949611256,1
ORD-1438,2025-04-06,CUST-135,Home Office,Central,Technology,788.4677757541486,4,0.3,43.37403324362322,1.0,No,551.927443027904,5.501053381939052,1
ORD-1439,2025-05-06,CUST-146,Home Office,South,Office Supplies,245.73618298409076,14,0.0,306.60129954463866,4.0,No,245.73618298409076,124.76847968477169,1
ORD-1440,2025-04-28,CUST-121,Home Office,East,Technology,682.7430029402158,1,0.3,-65.06165080504843,4.0,No,477.92010205815103,-9.529449664787784,0
ORD-1441,2025-02-17,CUST-133,Consumer,East,Office Supplies,562.0796591591201,4,0.2,272.9920743138314,4.0,No,449.6637273272961,48.568218021308894,1
ORD-1442,2025-03-30,CUST-146,Corporate,South,Technology,1166.686342261529,2,0.5,57.00053376882062,3.0,No,583.3431711307645,4.88567764137271,1
ORD-1443,2025-04-27,CUST-107,Home Office,South,Furniture,734.1474545087952,5,0.3,134.71972820511118,3.0,No,513.9032181561566,18.35049994081226,1
ORD-1444,2025-05-09,CUST-139,Consumer,West,Office Supplies,425.91258278331435,3,0.5,257.5185351418208,4.0,No,212.95629139165717,60.46276760807392,1
ORD-1445,2025-01-16,CUST-148,Home Office,Central,Office Supplies,145.77398401664072,12,0.3,297.9694461603371,4.0,No,102.0417888116485,204.4050920130732,1
ORD-1446,2025-03-10,CUST-143,Corporate,South,Technology,189.9837261945721,8,0.2,55.15163903269115,4.0,No,151.98698095565769,29.029664875720734,1
ORD-1447,2025-01-22,CUST-118,Consumer,South,Technology,278.1271466419698,4,0.0,107.82956657379964,3.0,No,278.1271466419698,38.7698820038619,1
ORD-1448,2025-04-03,CUST-141,Corporate,Central,Office Supplies,308.6503269949546,1,0.2,86.53222916755652,5.0,No,246.92026159596367,28.03568361972642,1
ORD-1449,2025-03-17,CUST-140,Corporate,South,Technology,1022.2331088309539,1,0.0,-94.03703492324026,3.0,No,1022.2331088309539,-9.199177184818723,0
ORD-1450,2025-06-03,CUST-136,Consumer,South,Office Supplies,677.8551180562047,12,0.0,33.17429998639548,4.0,No,677.8551180562047,4.894010401739686,1
ORD-1451,2025-05-24,CUST-105,Consumer,West,Furniture,632.8351845354961,10,0.5,106.63515517965283,4.0,No,316.41759226774803,16.850383446666847,1
ORD-1452,2025-06-28,CUST-125,Consumer,East,Technology,146.57495752436878,3,0.2,84.9921239961979,4.0,No,117.25996601949504,57.985433140628786,1
ORD-1453,2025-03-27,CUST-133,Consumer,East,Office Supplies,1033.5662350858277,9,0.3,224.86815238205577,3.0,Yes,723.4963645600793,21.756530423363014,1
ORD-1454,2025-01-29,CUST-144,Consumer,East,Furniture,870.1490208180957,7,0.2,73.16162774949646,4.0,Yes,696.1192166544765,8.407942317824073,1
ORD-1455,2025-03-10,CUST-105,Consumer,East,Furniture,90.52535066100188,2,0.5,120.2194020368016,5.0,No,45.26267533050094,132.8019180914279,1
ORD-1456,2025-02-16,CUST-136,Consumer,South,Office Supplies,852.3237657034247,13,0.0,93.3238664595635,3.0,No,852.3237657034247,10.949344628744818,1
ORD-1457,2025-04-04,CUST-132,Home Office,Central,Technology,656.8104786377488,9,0.5,233.28176700246672,2.0,No,328.4052393188744,35.51736377383967,1
ORD-1458,2025-05-24,CUST-121,Corporate,Central,Office Supplies,107.25316143866613,10,0.1,288.3375795441331,3.0,No,96.52784529479952,268.8383033902661,1
ORD-1459,2025-06-25,CUST-120,Consumer,West,Furniture,555.3777634191011,2,0.1,139.35008555338138,5.0,No,499.83998707719104,25.091045182560634,1
ORD-1460,2025-03-26,CUST-105,Home Office,West,Office Supplies,586.7885816847559,3,0.3,255.24448738783605,2.0,No,410.7520071793291,43.49854365860218,1
ORD-1461,2025-02-08,CUST-105,Home Office,South,Technology,207.27170279429814,11,0.5,33.55400690893276,4.0,No,103.63585139714907,16.188416680415195,1
ORD-1462,2025-04-10,CUST-147,Home Office,Central,Furniture,1135.380794930336,13,0.3,143.61632457077093,4.0,No,794.7665564512351,12.64917684111284,1
ORD-1463,2025-02-02,CUST-103,Corporate,Central,Office Supplies,1021.4706920619877,10,0.3,55.35347915148759,4.0,No,715.0294844433914,5.418998271966914,1
ORD-1464,2025-04-11,CUST-129,Consumer,East,Technology,806.1365814216389,14,0.1,86.39041650732364,5.0,No,725.522923279475,10.71659796842023,1
ORD-1465,2025-01-23,CUST-110,Home Office,South,Furniture,560.1317175907226,2,0.3,229.58623916570087,4.0,No,392.09220231350577,40.98790194442356,1
ORD-1466,2025-01-10,CUST-129,Corporate,South,Technology,500.0009944855651,3,0.1,296.74811704972075,3.0,No,450.0008950370086,59.34950536549138,1
ORD-1467,2025-03-10,CUST-130,Corporate,East,Furniture,784.6584259096354,6,0.0,-45.32707401050556,3.0,Yes,784.6584259096354,-5.7766631331281495,0
ORD-1468,2025-04-10,CUST-123,Corporate,South,Office Supplies,659.0639245942175,9,0.5,185.58766541932124,3.0,No,329.53196229710875,28.159281443539285,1
ORD-1469,2025-02-03,CUST-108,Home Office,South,Technology,84.10499599944389,9,0.3,161.96471341000932,4.0,No,58.87349719961072,192.57442615071315,1
ORD-1470,2025-06-29,CUST-102,Consumer,West,Furniture,619.8781520366947,7,0.1,-46.71323237083065,3.0,No,557.8903368330252,-7.5358733353237115,0
ORD-1471,2025-05-18,CUST-130,Home Office,Central,Technology,969.620304507079,12,0.2,-4.647551301950912,3.0,No,775.6962436056633,-0.4793166232542505,0
ORD-1472,2025-05-27,CUST-139,Home Office,South,Technology,556.4954543403801,3,0.3,39.951122629706134,4.0,No,389.54681803826605,7.17905641782117,1
ORD-1473,2025-04-06,CUST-136,Consumer,West,Office Supplies,71.82832728957942,4,0.0,-24.88101813212434,5.0,No,71.82832728957942,-34.6395622326207,0
ORD-1474,2025-01-01,CUST-135,Consumer,Central,Technology,945.6710572669994,6,0.0,9.678267135953803,3.0,No,945.6710572669994,1.0234285020759872,1
ORD-1475,2025-03-10,CUST-123,Consumer,East,Furniture,249.62290074180953,11,0.2,20.42035948776838,1.0,No,199.69832059344765,8.180483211710454,1
ORD-1476,2025-01-04,CUST-130,Corporate,West,Furniture,317.75879351676616,5,0.1,51.05322486757683,2.0,No,285.98291416508954,16.06665996636945,1
ORD-1477,2025-01-16,CUST-105,Consumer,West,Furniture,206.00056058443212,2,0.3,237.22570376052158,5.0,No,144.20039240910248,115.15779524458694,1
ORD-1478,2025-01-24,CUST-101,Home Office,Central,Furniture,402.9559271970821,13,0.1,157.3604917327703,4.0,No,362.66033447737385,39.05153916641775,1
ORD-1479,2025-03-21,CUST-119,Consumer,East,Office Supplies,910.5342917694757,6,0.0,343.81100237813064,3.0,No,910.5342917694757,37.7592590950078,1
ORD-1480,2025-01-02,CUST-127,Home Office,West,Technology,628.0691728096855,3,0.1,86.63112213536195,3.0,No,565.262255528717,13.79324537579438,1
ORD-1481,2025-05-08,CUST-110,Corporate,South,Office Supplies,253.80871623934794,14,0.0,239.23928322661624,3.0,No,253.80871623934794,94.25967979799702,1
ORD-1482,2025-06-09,CUST-103,Home Office,South,Technology,1054.6177930009285,8,0.1,292.1607896194402,2.0,No,949.1560137008356,27.703002126305204,1
ORD-1483,2025-03-25,CUST-114,Home Office,South,Technology,1056.7024073923196,2,0.2,205.54032186711885,5.0,No,845.3619259138558,19.45110756152639,1
ORD-1484,2025-06-01,CUST-105,Consumer,East,Technology,1045.9883258047482,1,0.5,85.33913318787319,5.0,No,522.9941629023741,8.158707997263367,1
ORD-1485,2025-05-20,CUST-148,Consumer,West,Office Supplies,294.16749154403175,9,0.2,239.11758383558885,4.0,No,235.33399323522542,81.28620282972264,1
ORD-1486,2025-06-27,CUST-129,Home Office,South,Technology,546.9748195753758,14,0.2,-8.349788002291817,5.0,No,437.57985566030067,-1.5265397425011034,0
ORD-1487,2025-06-12,CUST-137,Consumer,East,Office Supplies,1182.1376908076413,12,0.5,47.39847433105959,3.0,No,591.0688454038207,4.0095561371261885,1
ORD-1488,2025-05-04,CUST-101,Corporate,South,Furniture,928.6948468088885,3,0.5,146.00836479467995,4.0,No,464.34742340444427,15.721888120342534,1
ORD-1489,2025-02-02,CUST-114,Corporate,Central,Furniture,42.329231258416186,11,0.3,158.93422427876675,5.0,No,29.63046188089133,375.47155843319587,1
ORD-1490,2025-06-10,CUST-110,Consumer,West,Technology,87.59346359998554,1,0.3,-90.03633603731674,3.0,No,61.315424519989875,-102.78887526184273,0
ORD-1491,2025-06-28,CUST-107,Corporate,West,Office Supplies,562.078338406676,7,0.2,325.30138494020395,5.0,No,449.66267072534083,57.87474142169151,1
ORD-1492,2025-06-20,CUST-125,Consumer,East,Furniture,1091.9720449752565,13,0.2,213.48227204782552,3.0,No,873.5776359802053,19.550159093373395,1
ORD-1493,2025-04-11,CUST-144,Home Office,East,Office Supplies,651.0551395637299,10,0.0,123.06668760435099,3.0,Yes,651.0551395637299,18.90265203755516,1
ORD-1494,2025-01-12,CUST-143,Home Office,West,Office Supplies,602.3968845608053,5,0.0,319.90725548373877,2.0,No,602.3968845608053,53.10572874509075,1
ORD-1495,2025-03-08,CUST-104,Corporate,South,Technology,135.5137029483904,5,0.3,97.59300436287282,4.0,Yes,94.85959206387328,72.01707446518566,1
ORD-1496,2025-03-06,CUST-105,Consumer,South,Furniture,791.5683246219099,14,0.3,341.19600662166727,4.0,No,554.0978272353369,43.103797361350765,1
ORD-1497,2025-06-10,CUST-125,Consumer,Central,Technology,988.3027611142683,1,0.0,130.5281407595683,5.0,Yes,988.3027611142683,13.207303054825376,1
ORD-1498,2025-06-17,CUST-103,Corporate,South,Technology,462.6998089339992,9,0.0,-48.57140350090924,4.0,Yes,462.6998089339992,-10.497390006019563,0
ORD-1499,2025-03-15,CUST-118,Home Office,East,Furniture,932.9781026011397,7,0.1,244.16043760667475,5.0,No,839.6802923410257,26.1700073052043,1
