Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Sales,Quantity,Discount,Profit,Customer_Satisfaction_Score,Return_Status
ORD-1454,2025-01-29,CUST-144,Consumer,East,Furniture,870.1490208180957,7,0.2,73.16162774949646,4.0,Yes
ORD-1455,2025-03-10,CUST-105,Consumer,East,Furniture,90.52535066100188,2,0.5,120.2194020368016,5.0,No
ORD-1456,2025-02-16,CUST-136,Consumer,South,Office Supplies,852.3237657034247,13,0.0,93.3238664595635,3.0,No
ORD-1457,2025-04-04,CUST-132,Home Office,Central,Technology,656.8104786377488,9,0.5,233.28176700246672,2.0,No
ORD-1458,2025-05-24,CUST-121,Corporate,Central,Office Supplies,107.25316143866613,10,0.1,288.3375795441331,3.0,No
ORD-1459,2025-06-25,CUST-120,Consumer,West,Furniture,555.3777634191011,2,0.1,139.35008555338138,5.0,No
ORD-1460,2025-03-26,CUST-105,Home Office,West,Office Supplies,586.7885816847559,3,0.3,255.24448738783605,2.0,No
ORD-1461,2025-02-08,CUST-105,Home Office,South,Technology,207.27170279429814,11,0.5,33.55400690893276,,No
ORD-1462,2025-04-10,CUST-147,Home Office,Central,Furniture,1135.380794930336,13,0.3,143.61632457077093,4.0,No
ORD-1463,2025-02-02,CUST-103,Corporate,Central,Office Supplies,1021.4706920619877,10,0.3,55.35347915148759,,
ORD-1464,2025-04-11,CUST-129,Consumer,East,Technology,806.1365814216389,14,0.1,86.39041650732364,5.0,No
ORD-1465,2025-01-23,CUST-110,Home Office,South,Furniture,560.1317175907226,2,0.3,229.58623916570087,4.0,No
ORD-1466,2025-01-10,CUST-129,Corporate,South,Technology,500.0009944855651,3,0.1,296.74811704972075,3.0,No
ORD-1467,2025-03-10,CUST-130,Corporate,East,Furniture,784.6584259096354,6,0.0,-45.32707401050556,3.0,Yes
ORD-1468,2025-04-10,CUST-123,Corporate,South,Office Supplies,659.0639245942175,9,0.5,185.58766541932124,3.0,No
ORD-1469,2025-02-03,CUST-108,Home Office,South,Technology,84.10499599944389,9,0.3,161.96471341000932,4.0,
ORD-1470,2025-06-29,CUST-102,Consumer,West,Furniture,619.8781520366947,7,0.1,-46.71323237083065,3.0,No
ORD-1471,2025-05-18,CUST-130,Home Office,Central,Technology,969.620304507079,12,0.2,-4.647551301950912,3.0,No
ORD-1472,2025-05-27,CUST-139,Home Office,South,Technology,556.4954543403801,3,0.3,39.951122629706134,4.0,No
ORD-1473,2025-04-06,CUST-136,Consumer,West,Office Supplies,71.82832728957942,4,0.0,-24.88101813212434,5.0,No
ORD-1474,2025-01-01,CUST-135,Consumer,Central,Technology,945.6710572669994,6,0.0,9.678267135953803,3.0,No
ORD-1475,2025-03-10,CUST-123,Consumer,East,Furniture,249.62290074180953,11,0.2,20.42035948776838,1.0,No
ORD-1476,2025-01-04,CUST-130,Corporate,West,Furniture,317.75879351676616,5,0.1,51.05322486757683,2.0,No
ORD-1477,2025-01-16,CUST-105,Consumer,West,Furniture,206.00056058443212,2,0.3,237.22570376052158,5.0,
ORD-1478,2025-01-24,CUST-101,Home Office,Central,Furniture,402.9559271970821,13,0.1,157.3604917327703,4.0,No
ORD-1479,2025-03-21,CUST-119,Consumer,East,Office Supplies,910.5342917694757,6,0.0,343.81100237813064,3.0,No
ORD-1480,2025-01-02,CUST-127,Home Office,West,Technology,628.0691728096855,3,0.1,86.63112213536195,3.0,
ORD-1481,2025-05-08,CUST-110,Corporate,South,Office Supplies,253.80871623934794,14,0.0,239.23928322661624,3.0,No
ORD-1482,2025-06-09,CUST-103,Home Office,South,Technology,1054.6177930009285,8,0.1,292.1607896194402,2.0,No
ORD-1483,2025-03-25,CUST-114,Home Office,South,Technology,1056.7024073923196,2,0.2,205.54032186711885,5.0,No
ORD-1484,2025-06-01,CUST-105,Consumer,East,Technology,1045.9883258047482,1,0.5,85.33913318787319,5.0,No
ORD-1485,2025-05-20,CUST-148,Consumer,West,Office Supplies,294.16749154403175,9,0.2,239.11758383558885,4.0,No
ORD-1486,2025-06-27,CUST-129,Home Office,South,Technology,546.9748195753758,14,0.2,-8.349788002291817,5.0,No
ORD-1487,2025-06-12,CUST-137,Consumer,East,Office Supplies,1182.1376908076413,12,0.5,47.39847433105959,3.0,No
ORD-1488,2025-05-04,CUST-101,Corporate,South,Furniture,928.6948468088885,3,0.5,146.00836479467995,4.0,No
ORD-1489,2025-02-02,CUST-114,Corporate,Central,Furniture,42.329231258416186,11,0.3,158.93422427876675,5.0,No
ORD-1490,2025-06-10,CUST-110,Consumer,West,Technology,87.59346359998554,1,0.3,-90.03633603731674,3.0,No
ORD-1491,2025-06-28,CUST-107,Corporate,West,Office Supplies,562.078338406676,7,0.2,325.30138494020395,5.0,No
ORD-1492,2025-06-20,CUST-125,Consumer,East,Furniture,1091.9720449752565,13,0.2,213.48227204782552,3.0,No
ORD-1493,2025-04-11,CUST-144,Home Office,East,Office Supplies,651.0551395637299,10,0.0,123.06668760435099,3.0,Yes
ORD-1494,2025-01-12,CUST-143,Home Office,West,Office Supplies,602.3968845608053,5,0.0,319.90725548373877,2.0,No
ORD-1495,2025-03-08,CUST-104,Corporate,South,Technology,135.5137029483904,5,0.3,97.59300436287282,4.0,Yes
ORD-1496,2025-03-06,CUST-105,Consumer,South,Furniture,791.5683246219099,14,0.3,341.19600662166727,4.0,No
ORD-1497,2025-06-10,CUST-125,Consumer,Central,Technology,988.3027611142683,1,0.0,130.5281407595683,5.0,Yes
ORD-1498,2025-06-17,CUST-103,Corporate,South,Technology,462.6998089339992,9,0.0,-48.57140350090924,4.0,Yes
ORD-1499,2025-03-15,CUST-118,Home Office,East,Furniture,932.9781026011397,7,0.1,244.16043760667475,5.0,No
